t,v1,v2
0.0036300000000000087,5,4.865006977527173
0.0036400000000000087,5,4.866343542106112
0.0036500000000000087,5,4.867666873372388
0.0036600000000000087,5,4.868977102348898
0.0036700000000000088,5,4.870274358761286
0.003680000000000009,5,4.871558771050778
0.003690000000000009,5,4.872830466386909
0.003700000000000009,5,4.874089570680108
0.003710000000000009,5,4.875336208594167
0.003720000000000009,5,4.876570503558581
0.003730000000000009,5,4.877792577780773
0.003740000000000009,5,4.879002552258191
0.003750000000000009,5,4.880200546790288
0.003760000000000009,5,4.881386679990384
0.003770000000000009,5,4.88256106929741
0.003780000000000009,5,4.883723830987535
0.003790000000000009,5,4.884875080185678
0.003800000000000009,5,4.886014930876908
0.003810000000000009,5,4.887143495917731
0.003820000000000009,5,4.888260887047259
0.003830000000000009,5,4.889367214898276
0.003840000000000009,5,4.8904625890081945
0.0038500000000000092,5,4.891547117829896
0.0038600000000000093,5,4.8926209087424715
0.0038700000000000093,5,4.8936840680618525
0.0038800000000000093,5,4.894736701051339
0.0038900000000000093,5,4.895778911932019
0.0039000000000000094,5,4.8968108038930875
0.003910000000000009,5,4.897832479102067
0.0039200000000000085,5,4.898844038714917
0.003930000000000008,5,4.899845582886057
0.003940000000000008,5,4.900837210778274
0.003950000000000007,5,4.901819020572549
0.003960000000000007,5,4.9027911094777705
0.0039700000000000065,5,4.903753573740366
0.003980000000000006,5,4.904706508653828
0.003990000000000006,5,4.905650008568147
0.004000000000000005,5,4.906584166899155
0.004010000000000005,5,4.907509076137778
0.0040200000000000045,5,4.908424827859186
0.004030000000000004,5,4.909331512731867
0.004040000000000004,5,4.910229220526601
0.004050000000000003,5,4.911118040125347
0.004060000000000003,5,4.911998059530046
0.0040700000000000024,5,4.912869365871333
0.004080000000000002,5,4.913732045417161
0.004090000000000002,5,4.914586183581347
0.004100000000000001,5,4.915431864932027
0.004110000000000001,5,4.9162691732000265
0.00412,5,4.917098191287155
0.00413,5,4.917919001274411
0.00414,5,4.91873168443011
0.004149999999999999,5,4.919536321217931
0.004159999999999999,5,4.920332991304883
0.004169999999999998,5,4.92112177356919
0.004179999999999998,5,4.921902746108109
0.0041899999999999975,5,4.922675986245652
0.004199999999999997,5,4.923441570540249
0.004209999999999997,5,4.924199574792326
0.004219999999999996,5,4.924950074051808
0.004229999999999996,5,4.925693142625552
0.0042399999999999955,5,4.926428854084705
0.004249999999999995,5,4.9271572812719855
0.004259999999999995,5,4.927878496308896
0.004269999999999994,5,4.928592570602867
0.004279999999999994,5,4.929299574854324
0.0042899999999999935,5,4.929999579063687
0.004299999999999993,5,4.930692652538304
0.004309999999999993,5,4.931378863899311
0.004319999999999992,5,4.932058281088427
0.004329999999999992,5,4.93273097137468
0.0043399999999999914,5,4.933397001361069
0.004349999999999991,5,4.934056436991157
0.004359999999999991,5,4.934709343555601
0.00436999999999999,5,4.935355785698614
0.00437999999999999,5,4.93599582742437
0.004389999999999989,5,4.936629532103336
0.004399999999999989,5,4.937256962478551
0.004409999999999989,5,4.937878180671832
0.004419999999999988,5,4.938493248189933
0.004429999999999988,5,4.939102225930626
0.004439999999999987,5,4.939705174188739
0.004449999999999987,5,4.940302152662118
0.0044599999999999865,5,4.940893220457542
0.004469999999999986,5,4.941478436096577
0.004479999999999986,5,4.942057857521363
0.004489999999999985,5,4.94263154210036
0.004499999999999985,5,4.94319954663402
0.0045099999999999845,5,4.943761927360415
0.004519999999999984,5,4.944318739960807
0.004529999999999984,5,4.9448700395651555
0.004539999999999983,5,4.945415880757579
0.004549999999999983,5,4.945956317581762
0.0045599999999999825,5,4.946491403546299
0.004569999999999982,5,4.947021191629998
0.004579999999999982,5,4.947545734287127
0.004589999999999981,5,4.948065083452601
0.004599999999999981,5,4.94857929054713
0.00460999999999998,5,4.949088406482307
0.00461999999999998,5,4.9495924816656505
0.00462999999999998,5,4.950091566005595
0.004639999999999979,5,4.950585708916431
0.004649999999999979,5,4.951074959323198
0.004659999999999978,5,4.951559365666532
0.004669999999999978,5,4.952038975907457
0.004679999999999978,5,4.952513837532136
0.004689999999999977,5,4.95298399755657
0.004699999999999977,5,4.9534495025312575
0.004709999999999976,5,4.953910398545799
0.004719999999999976,5,4.954366731233463
0.0047299999999999755,5,4.954818545775706
0.004739999999999975,5,4.9552658869066395
0.004749999999999975,5,4.955708798917465
0.004759999999999974,5,4.956147325660856
0.004769999999999974,5,4.956581510555303
0.0047799999999999735,5,4.957011396589409
0.004789999999999973,5,4.957437026326147
0.004799999999999973,5,4.957858441907076
0.004809999999999972,5,4.9582756850565115
0.004819999999999972,5,4.958688797085655
0.0048299999999999715,5,4.959097818896688
0.004839999999999971,5,4.95950279098682
0.004849999999999971,5,4.959903753452297
0.00485999999999997,5,4.960300745992373
0.00486999999999997,5,4.96069380791324
0.004879999999999969,5,4.9610829781319215
0.004889999999999969,5,4.96146829518012
0.004899999999999969,5,4.961849797208039
0.004909999999999968,5,4.962227521988158
0.004919999999999968,5,4.962601506918968
0.004929999999999967,5,4.962971789028681
0.004939999999999967,5,4.9633384049788924
0.004949999999999967,5,4.96370139106821
0.004959999999999966,5,4.964060783235851
0.004969999999999966,5,4.964416617065199
0.004979999999999965,5,4.9647689277873255
0.004989999999999965,5,4.965117750284481
0.0049999999999999645,5,4.965463119093545
